-0.9578950101319826; 0.001219229167182867; 117; 2172.68376068376
-0.894938837031483; 0.0010666081414846817; 117; 2172.6837606837585
-0.8322218136863508; 0.0006151223911996517; 117; 2172.6837606837607
-0.7695944714994813; 0.000463298531352907; 117; 2172.683760683764
-0.7068774481543492; 0.0006107017442066875; 117; 2172.683760683764
-0.6439212750538494; 0.0004580807185085023; 117; 2172.683760683764
-0.5811743579892965; 0.0003433975403663858; 117; 2174.7350427350416
-0.5184056539766908; 0.0001741017457724814; 118; 2214.6101694915233
-0.4563979731262926; -0.00005044660889180763; 118; 2219.0847457627106
-0.39457776136378864; -0.00010895784539233233; 117; 2174.735042735042
-0.33170088262073616; -0.00046408264205155536; 118; 2211.406779661022
-0.26887467119873576; -0.00045112316962497845; 117; 2172.683760683758
-0.20591849809823604; -0.0006037441953231637; 117; 2172.683760683758
-0.1432720232333009; 0.000947519727771351;0 ; 0
-0.11423039690222647; 0.034210449118483977;0 ; 0
-0.11142445100864462; 0.10827726229868673; 117; 2174.39316239317
-0.10839023848741935; 0.3628538618061433; 120; 2283.999999999998
-0.10535602596619364; 0.804583262294394; 117; 2174.393162393164
-0.10332173302593839; 0.9776613647279666; 118; 2219.262711864399
-0.06813808758264583; 1.0614931993595063; 116; 2146.681034482758
-0.04909604601598461; 1.1417336523917985; 117; 2172.683760683763
-0.03096138191554032; 1.242920639620249; 116; 2135.793103448275
-0.015004840271054976; 1.3915456598902871;0 ;0 
-0.00026212197582653474; 1.4961819583259837; 118; 2211.4067796610198
0.0039354122367625255; 1.299562055308673; 117; 2172.68376068376
0.006776379477250849; 1.415735281175746; 0;0 
0.0071938276536454016; 1.1995396992756475; 117; 2172.683760683764
0.011728314971722664; 0.9290063306487215; 115; 2106.3652173913006
0.009346175451953043; 1.0564748803930841; 117; 2181.606837606839
0.017985460364604577; 0.8349398814312148; 117; 2174.393162393166
0.02533132650334524; 0.7227333267229419; 116; 2142.465517241376
0.03419584512956497; 0.6176068239500038; 116; 2142.4655172413763
0.05074897684995494; 0.4979689181360175; 118; 2219.084745762714
0.06958202008514713; 0.3972515501690991; 117; 2172.6837606837576
0.05249775943608004; 1.801088696155293; 2; 0.5
0.08886037665792035; 0.3069539259359114; 116; 2143.9655172413795
0.11846907492645053; 0.21340513137391115; 116; 2135.7931034482754
0.15953531427648904; 0.13296668758359464; 116; 2143.9655172413795
0.21218441975693692; 0.05839557836071235; 115; 2106.3652173913056
0.280135899460485; -0.0022442301423562516; 118; 2211.406779661014
0.3605798984222339; -0.04927629619575086; 118; 2211.4067796610134
0.44539598272052605; -0.08276677869599186; 115; 2107.5478260869572
0.5317688160523013; -0.10929375699834215; 117; 2181.931623931624
0.6189687956031835; -0.13454619565939274; 117; 2174.7350427350398
0.7082912292329513; -0.14739332850167736; 118; 2219.0847457627133
0.7981816435317186; -0.1521612781783473; 117; 2176.6495726495755
0.8882514201470104; -0.13830573851820444; 117; 2172.6837606837576
0.9757520953461856; -0.11475260106783777; 119; 2256.436974789918
1.0440574857689513; -0.09639706783117208; 118; 2219.3220338983024
1.1064106303914758; -0.07493289882224163; 116; 2143.5862068965475
1.1686844020348497; -0.056862926979681205; 117; 2174.393162393162
1.2316405751353492; -0.043877421376527614; 117; 2174.39316239317
1.2945369607970068; -0.03489684077511723; 117; 2172.683760683758
1.357089568685324; -0.028644685585991314; 118; 2218.6525423728813
1.4198382591061134; -0.02404629455983559; 118; 2219.0847457627087
1.478073527598153; -0.020206220474709602; 88; 1366.5454545454563



