Default Dataset,
X,Y
-0.9671353329462661,0.0062503273578560226
-0.9108332811863887,0.007180429484414885
-0.8301812595386093,0.006982031048533788
-0.748009440795723,0.007726200496282476
-0.6627927544417337,0.007782076317613518
-0.5806194209928474,0.007787069237391031
-0.49844729369873875,0.008380665688701217
-0.4132303829438606,0.008327033876258771
-0.33105856420097424,0.00907120332400746
-0.24584187784698508,0.009127079145338501
-0.15501404025402143,0.01857428644191228
-0.10627484822946553,0.12092944630854585
-0.10632585185649734,0.24483302300616283
-0.10511435620403953,0.39622669490263973
-0.10548990712021511,0.5794955419963999
-0.10437002045920352,0.7755944017185936
-0.10458666711063724,0.940726251641959
-0.10588894779954972,0.03162384321573908
-0.0733147154936129,1.0538445803111667
-0.03868911992016355,1.163364767380939
-0.022871913959975787,1.2833349981428164
0.0004348622390921708,1.3785537813563122
-0.0008374855840480588,1.491362353056942
0.01399808825547999,0.935034272029929
0.012178532479241166,1.080373940538596
0.01044233047692722,1.18503696737198
0.023546285032373993,0.7311355466807197
0.016355731650651295,1.2697113957780173
0.042868129825837764,0.5433639133744848
0.07477307735638061,0.36214531071152345
0.1204460499259914,0.22807394723451824
0.18039302101669086,0.12114140408563723
0.23796230442363586,0.06061512516518108
0.3050316268821007,0.005341978452079621
0.3812252843947401,-0.04698537292312621
0.46649834212202324,-0.07443872726930811
0.5517742422605658,-0.10327917830995403
0.6431163435780922,-0.12201160351144114
0.7314163074953308,-0.14138807796408814
0.822716997498822,-0.13991178191629428
0.910940019961286,-0.1217408264388592
0.9960976795314624,-0.0928798801170288
1.0751721302052855,-0.06582719355794231
1.160333931841869,-0.03898757564284738
1.242468097985609,-0.019868937811523546
1.3246207304524957,-0.009761865676142345
1.4098284033707817,-0.005307433231576564
1.4859155197613987,-0.005642717059677893
